Date,State,Confirmed
11-04-2020,Jammu and Kashmir,224
11-04-2020,Karnataka,215
11-04-2020,Kerala,374
11-04-2020,Ladakh,15
11-04-2020,Maharashtra,1761
11-04-2020,Manipur,2
11-04-2020,Madhya Pradesh,529
11-04-2020,Mizoram,1
11-04-2020,Nagaland,0
11-04-2020,Odisha,54
11-04-2020,Punjab,158
11-04-2020,Puducherry,7
11-04-2020,Rajasthan,700
11-04-2020,Telangana,503
11-04-2020,Tamil Nadu,969
11-04-2020,Tripura,2
11-04-2020,India,8453
11-04-2020,Uttar Pradesh,452
11-04-2020,Uttarakhand,35
11-04-2020,West Bengal,126
12-04-2020,Andaman and Nicobar Islands,11
12-04-2020,Andhra Pradesh,420
12-04-2020,Arunachal Pradesh,1
12-04-2020,Assam,30
12-04-2020,Bihar,64
12-04-2020,Chandigarh,21
12-04-2020,Chhattisgarh,31
12-04-2020,Delhi,1154
12-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
12-04-2020,Goa,7
12-04-2020,Gujarat,516
12-04-2020,Himachal Pradesh,32
12-04-2020,Haryana,195
12-04-2020,Jharkhand,19
12-04-2020,Jammu and Kashmir,245
12-04-2020,Karnataka,232
12-04-2020,Kerala,376
12-04-2020,Ladakh,15
12-04-2020,Maharashtra,1982
12-04-2020,Manipur,2
12-04-2020,Madhya Pradesh,562
12-04-2020,Mizoram,1
12-04-2020,Nagaland,0
12-04-2020,Odisha,54
12-04-2020,Punjab,170
12-04-2020,Puducherry,7
12-04-2020,Rajasthan,804
12-04-2020,Telangana,531
12-04-2020,Tamil Nadu,1075
12-04-2020,Tripura,2
12-04-2020,India,9211
12-04-2020,Uttar Pradesh,483
12-04-2020,Uttarakhand,35
12-04-2020,West Bengal,134
13-04-2020,Andaman and Nicobar Islands,11
13-04-2020,Andhra Pradesh,439
13-04-2020,Arunachal Pradesh,1
13-04-2020,Assam,32
13-04-2020,Bihar,66
13-04-2020,Chandigarh,21
13-04-2020,Chhattisgarh,31
13-04-2020,Delhi,1510
13-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
13-04-2020,Goa,7
13-04-2020,Gujarat,572
13-04-2020,Himachal Pradesh,32
13-04-2020,Haryana,196
13-04-2020,Jharkhand,24
13-04-2020,Jammu and Kashmir,270
13-04-2020,Karnataka,247
13-04-2020,Kerala,379
13-04-2020,Ladakh,17
13-04-2020,Maharashtra,2334
13-04-2020,Meghalaya,1
13-04-2020,Manipur,2
13-04-2020,Madhya Pradesh,614
13-04-2020,Mizoram,1
13-04-2020,Nagaland,0
13-04-2020,Odisha,55
13-04-2020,Punjab,176
13-04-2020,Puducherry,7
13-04-2020,Rajasthan,897
13-04-2020,Telangana,592
13-04-2020,Tamil Nadu,1173
13-04-2020,Tripura,2
13-04-2020,India,10454
13-04-2020,Uttar Pradesh,558
13-04-2020,Uttarakhand,35
13-04-2020,West Bengal,152
14-04-2020,Andaman and Nicobar Islands,11
14-04-2020,Andhra Pradesh,484
14-04-2020,Arunachal Pradesh,1
14-04-2020,Assam,33
14-04-2020,Bihar,66
14-04-2020,Chandigarh,21
14-04-2020,Chhattisgarh,33
14-04-2020,Delhi,1561
14-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
14-04-2020,Goa,7
14-04-2020,Gujarat,650
14-04-2020,Himachal Pradesh,33
14-04-2020,Haryana,198
14-04-2020,Jharkhand,27
14-04-2020,Jammu and Kashmir,278
14-04-2020,Karnataka,260
14-04-2020,Kerala,387
14-04-2020,Ladakh,17
14-04-2020,Maharashtra,2680
14-04-2020,Meghalaya,1
14-04-2020,Manipur,2
14-04-2020,Madhya Pradesh,741
14-04-2020,Mizoram,1
14-04-2020,Nagaland,0
14-04-2020,Odisha,60
14-04-2020,Punjab,184
14-04-2020,Puducherry,7
14-04-2020,Rajasthan,1005
14-04-2020,Telangana,644
14-04-2020,Tamil Nadu,1204
14-04-2020,Tripura,2
14-04-2020,India,11485
14-04-2020,Uttar Pradesh,660
14-04-2020,Uttarakhand,37
14-04-2020,West Bengal,190
15-04-2020,Andaman and Nicobar Islands,11
15-04-2020,Andhra Pradesh,525
15-04-2020,Arunachal Pradesh,1
15-04-2020,Assam,33
15-04-2020,Bihar,72
15-04-2020,Chandigarh,21
15-04-2020,Chhattisgarh,33
15-04-2020,Delhi,1578
15-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
15-04-2020,Goa,7
15-04-2020,Gujarat,766
15-04-2020,Himachal Pradesh,35
15-04-2020,Haryana,204
15-04-2020,Jharkhand,28
15-04-2020,Jammu and Kashmir,300
15-04-2020,Karnataka,279
15-04-2020,Kerala,388
15-04-2020,Ladakh,18
15-04-2020,Maharashtra,2916
15-04-2020,Meghalaya,7
15-04-2020,Manipur,2
15-04-2020,Madhya Pradesh,938
15-04-2020,Mizoram,1
15-04-2020,Nagaland,0
15-04-2020,Odisha,60
15-04-2020,Punjab,186
15-04-2020,Puducherry,7
15-04-2020,Rajasthan,1076
15-04-2020,Telangana,650
15-04-2020,Tamil Nadu,1242
15-04-2020,Tripura,2
15-04-2020,India,12371
15-04-2020,Uttar Pradesh,735
15-04-2020,Uttarakhand,37
15-04-2020,West Bengal,213
16-04-2020,Andaman and Nicobar Islands,11
16-04-2020,Andhra Pradesh,534
16-04-2020,Arunachal Pradesh,1
16-04-2020,Assam,35
16-04-2020,Bihar,83
16-04-2020,Chandigarh,21
16-04-2020,Chhattisgarh,36
16-04-2020,Delhi,1640
16-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
16-04-2020,Goa,7
16-04-2020,Gujarat,929
16-04-2020,Himachal Pradesh,35
16-04-2020,Haryana,215
16-04-2020,Jharkhand,29
16-04-2020,Jammu and Kashmir,314
16-04-2020,Karnataka,315
16-04-2020,Kerala,395
16-04-2020,Ladakh,18
16-04-2020,Maharashtra,3201
16-04-2020,Meghalaya,9
16-04-2020,Manipur,2
16-04-2020,Madhya Pradesh,1164
16-04-2020,Mizoram,1
16-04-2020,Nagaland,0
16-04-2020,Odisha,60
16-04-2020,Punjab,197
16-04-2020,Puducherry,7
16-04-2020,Rajasthan,1131
16-04-2020,Telangana,700
16-04-2020,Tamil Nadu,1267
16-04-2020,Tripura,2
16-04-2020,India,13432
16-04-2020,Uttar Pradesh,805
16-04-2020,Uttarakhand,37
16-04-2020,West Bengal,231
17-04-2020,Andaman and Nicobar Islands,12
17-04-2020,Andhra Pradesh,572
17-04-2020,Arunachal Pradesh,1
17-04-2020,Assam,35
17-04-2020,Bihar,85
17-04-2020,Chandigarh,21
17-04-2020,Chhattisgarh,36
17-04-2020,Delhi,1707
17-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
17-04-2020,Goa,7
17-04-2020,Gujarat,1099
17-04-2020,Himachal Pradesh,38
17-04-2020,Haryana,223
17-04-2020,Jharkhand,32
17-04-2020,Jammu and Kashmir,328
17-04-2020,Karnataka,359
17-04-2020,Kerala,396
17-04-2020,Ladakh,18
17-04-2020,Maharashtra,3321
17-04-2020,Meghalaya,9
17-04-2020,Manipur,2
17-04-2020,Madhya Pradesh,1310
17-04-2020,Mizoram,1
17-04-2020,Nagaland,0
17-04-2020,Odisha,60
17-04-2020,Punjab,211
17-04-2020,Puducherry,7
17-04-2020,Rajasthan,1229
17-04-2020,Telangana,766
17-04-2020,Tamil Nadu,1323
17-04-2020,Tripura,2
17-04-2020,India,14354
17-04-2020,Uttar Pradesh,849
17-04-2020,Uttarakhand,40
17-04-2020,West Bengal,255
18-04-2020,Andaman and Nicobar Islands,14
18-04-2020,Andhra Pradesh,603
18-04-2020,Arunachal Pradesh,1
18-04-2020,Assam,35
18-04-2020,Bihar,86
18-04-2020,Chandigarh,23
18-04-2020,Chhattisgarh,36
18-04-2020,Delhi,1893
18-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
18-04-2020,Goa,7
18-04-2020,Gujarat,1376
18-04-2020,Himachal Pradesh,39
18-04-2020,Haryana,232
18-04-2020,Jharkhand,33
18-04-2020,Jammu and Kashmir,341
18-04-2020,Karnataka,384
18-04-2020,Kerala,400
18-04-2020,Ladakh,18
18-04-2020,Maharashtra,3648
18-04-2020,Meghalaya,11
18-04-2020,Manipur,2
18-04-2020,Madhya Pradesh,1402
18-04-2020,Mizoram,1
18-04-2020,Nagaland,0
18-04-2020,Odisha,61
18-04-2020,Punjab,234
18-04-2020,Puducherry,7
18-04-2020,Rajasthan,1351
18-04-2020,Telangana,809
18-04-2020,Tamil Nadu,1372
18-04-2020,Tripura,2
18-04-2020,India,15725
18-04-2020,Uttar Pradesh,975
18-04-2020,Uttarakhand,42
18-04-2020,West Bengal,287
19-04-2020,Andaman and Nicobar Islands,15
19-04-2020,Andhra Pradesh,647
19-04-2020,Arunachal Pradesh,1
19-04-2020,Assam,35
19-04-2020,Bihar,96
19-04-2020,Chandigarh,26
19-04-2020,Chhattisgarh,36
19-04-2020,Delhi,2003
19-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
19-04-2020,Goa,7
19-04-2020,Gujarat,1743
19-04-2020,Himachal Pradesh,39
19-04-2020,Haryana,250
19-04-2020,Jharkhand,41
19-04-2020,Jammu and Kashmir,354
19-04-2020,Karnataka,390
19-04-2020,Kerala,402
19-04-2020,Ladakh,18
19-04-2020,Maharashtra,4200
19-04-2020,Meghalaya,11
19-04-2020,Manipur,2
19-04-2020,Madhya Pradesh,1407
19-04-2020,Mizoram,1
19-04-2020,Nagaland,0
19-04-2020,Odisha,61
19-04-2020,Punjab,244
19-04-2020,Puducherry,7
19-04-2020,Rajasthan,1478
19-04-2020,Telangana,858
19-04-2020,Tamil Nadu,1477
19-04-2020,Tripura,2
19-04-2020,India,17305
19-04-2020,Uttar Pradesh,1100
19-04-2020,Uttarakhand,44
19-04-2020,West Bengal,310
20-04-2020,Andaman and Nicobar Islands,16
20-04-2020,Andhra Pradesh,722
20-04-2020,Arunachal Pradesh,1
20-04-2020,Assam,35
20-04-2020,Bihar,113
20-04-2020,Chandigarh,26
20-04-2020,Chhattisgarh,36
20-04-2020,Delhi,2081
20-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
20-04-2020,Goa,7
20-04-2020,Gujarat,1939
20-04-2020,Himachal Pradesh,39
20-04-2020,Haryana,251
20-04-2020,Jharkhand,46
20-04-2020,Jammu and Kashmir,368
20-04-2020,Karnataka,408
20-04-2020,Kerala,408
20-04-2020,Ladakh,18
20-04-2020,Maharashtra,4666
20-04-2020,Meghalaya,11
20-04-2020,Manipur,2
20-04-2020,Madhya Pradesh,1485
20-04-2020,Mizoram,1
20-04-2020,Nagaland,0
20-04-2020,Odisha,74
20-04-2020,Punjab,245
20-04-2020,Puducherry,7
20-04-2020,Rajasthan,1576
20-04-2020,Telangana,872
20-04-2020,Tamil Nadu,1520
20-04-2020,Tripura,2
20-04-2020,India,18544
20-04-2020,Uttar Pradesh,1184
20-04-2020,Uttarakhand,46
20-04-2020,West Bengal,339
21-04-2020,Andaman and Nicobar Islands,17
21-04-2020,Andhra Pradesh,757
21-04-2020,Arunachal Pradesh,1
21-04-2020,Assam,35
21-04-2020,Bihar,126
21-04-2020,Chandigarh,27
21-04-2020,Chhattisgarh,36
21-04-2020,Delhi,2156
21-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
21-04-2020,Goa,7
21-04-2020,Gujarat,2178
21-04-2020,Himachal Pradesh,39
21-04-2020,Haryana,255
21-04-2020,Jharkhand,46
21-04-2020,Jammu and Kashmir,380
21-04-2020,Karnataka,418
21-04-2020,Kerala,427
21-04-2020,Ladakh,18
21-04-2020,Maharashtra,5218
21-04-2020,Meghalaya,12
21-04-2020,Manipur,2
21-04-2020,Madhya Pradesh,1552
21-04-2020,Mizoram,1
21-04-2020,Nagaland,0
21-04-2020,Odisha,79
21-04-2020,Punjab,251
21-04-2020,Puducherry,7
21-04-2020,Rajasthan,1735
21-04-2020,Telangana,928
21-04-2020,Tamil Nadu,1596
21-04-2020,Tripura,2
21-04-2020,India,20081
21-04-2020,Uttar Pradesh,1337
21-04-2020,Uttarakhand,46
21-04-2020,West Bengal,392
22-04-2020,Andaman and Nicobar Islands,18
22-04-2020,Andhra Pradesh,813
22-04-2020,Arunachal Pradesh,1
22-04-2020,Assam,35
22-04-2020,Bihar,143
22-04-2020,Chandigarh,27
22-04-2020,Chhattisgarh,36
22-04-2020,Delhi,2248
22-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
22-04-2020,Goa,7
22-04-2020,Gujarat,2407
22-04-2020,Himachal Pradesh,39
22-04-2020,Haryana,264
22-04-2020,Jharkhand,46
22-04-2020,Jammu and Kashmir,407
22-04-2020,Karnataka,427
22-04-2020,Kerala,438
22-04-2020,Ladakh,18
22-04-2020,Maharashtra,5649
22-04-2020,Meghalaya,12
22-04-2020,Manipur,2
22-04-2020,Madhya Pradesh,1587
22-04-2020,Mizoram,1
22-04-2020,Nagaland,0
22-04-2020,Odisha,83
22-04-2020,Punjab,278
22-04-2020,Puducherry,7
22-04-2020,Rajasthan,1888
22-04-2020,Telangana,943
22-04-2020,Tamil Nadu,1629
22-04-2020,Tripura,2
22-04-2020,India,21373
22-04-2020,Uttar Pradesh,1449
22-04-2020,Uttarakhand,46
22-04-2020,West Bengal,423
23-04-2020,Andaman and Nicobar Islands,22
23-04-2020,Andhra Pradesh,893
23-04-2020,Arunachal Pradesh,1
23-04-2020,Assam,36
23-04-2020,Bihar,170
23-04-2020,Chandigarh,27
23-04-2020,Chhattisgarh,36
23-04-2020,Delhi,2376
23-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
23-04-2020,Goa,7
23-04-2020,Gujarat,2624
23-04-2020,Himachal Pradesh,40
23-04-2020,Haryana,270
23-04-2020,Jharkhand,53
23-04-2020,Jammu and Kashmir,434
23-04-2020,Karnataka,445
23-04-2020,Kerala,448
23-04-2020,Ladakh,18
23-04-2020,Maharashtra,6427
23-04-2020,Meghalaya,12
23-04-2020,Manipur,2
23-04-2020,Madhya Pradesh,1687
23-04-2020,Mizoram,1
23-04-2020,Nagaland,0
23-04-2020,Odisha,89
23-04-2020,Punjab,283
23-04-2020,Puducherry,7
23-04-2020,Rajasthan,1964
23-04-2020,Telangana,970
23-04-2020,Tamil Nadu,1683
23-04-2020,Tripura,2
23-04-2020,India,23040
23-04-2020,Uttar Pradesh,1510
23-04-2020,Uttarakhand,47
23-04-2020,West Bengal,456
24-04-2020,Andaman and Nicobar Islands,29
24-04-2020,Andhra Pradesh,955
24-04-2020,Arunachal Pradesh,1
24-04-2020,Assam,36
24-04-2020,Bihar,223
24-04-2020,Chandigarh,27
24-04-2020,Chhattisgarh,36
24-04-2020,Delhi,2514
24-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
24-04-2020,Goa,7
24-04-2020,Gujarat,2815
24-04-2020,Himachal Pradesh,40
24-04-2020,Haryana,275
24-04-2020,Jharkhand,59
24-04-2020,Jammu and Kashmir,454
24-04-2020,Karnataka,474
24-04-2020,Kerala,451
24-04-2020,Ladakh,18
24-04-2020,Maharashtra,6817
24-04-2020,Meghalaya,12
24-04-2020,Manipur,2
24-04-2020,Madhya Pradesh,1846
24-04-2020,Mizoram,1
24-04-2020,Nagaland,0
24-04-2020,Odisha,94
24-04-2020,Punjab,298
24-04-2020,Puducherry,7
24-04-2020,Rajasthan,2034
24-04-2020,Telangana,983
24-04-2020,Tamil Nadu,1755
24-04-2020,Tripura,2
24-04-2020,India,24448
24-04-2020,Uttar Pradesh,1621
24-04-2020,Uttarakhand,48
24-04-2020,West Bengal,514
25-04-2020,Andaman and Nicobar Islands,33
25-04-2020,Andhra Pradesh,1016
25-04-2020,Arunachal Pradesh,1
25-04-2020,Assam,36
25-04-2020,Bihar,251
25-04-2020,Chandigarh,28
25-04-2020,Chhattisgarh,37
25-04-2020,Delhi,2625
25-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
25-04-2020,Goa,7
25-04-2020,Gujarat,3071
25-04-2020,Himachal Pradesh,40
25-04-2020,Haryana,287
25-04-2020,Jharkhand,67
25-04-2020,Jammu and Kashmir,494
25-04-2020,Karnataka,500
25-04-2020,Kerala,458
25-04-2020,Ladakh,20
25-04-2020,Maharashtra,7628
25-04-2020,Meghalaya,12
25-04-2020,Manipur,2
25-04-2020,Madhya Pradesh,1945
25-04-2020,Mizoram,1
25-04-2020,Nagaland,0
25-04-2020,Odisha,100
25-04-2020,Punjab,308
25-04-2020,Puducherry,8
25-04-2020,Rajasthan,2083
25-04-2020,Telangana,990
25-04-2020,Tamil Nadu,1821
25-04-2020,Tripura,2
25-04-2020,India,26283
25-04-2020,Uttar Pradesh,1793
25-04-2020,Uttarakhand,48
25-04-2020,West Bengal,571
26-04-2020,Andaman and Nicobar Islands,33
26-04-2020,Andhra Pradesh,1097
26-04-2020,Arunachal Pradesh,1
26-04-2020,Assam,36
26-04-2020,Bihar,277
26-04-2020,Chandigarh,36
26-04-2020,Chhattisgarh,37
26-04-2020,Delhi,2918
26-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
26-04-2020,Goa,7
26-04-2020,Gujarat,3301
26-04-2020,Himachal Pradesh,40
26-04-2020,Haryana,296
26-04-2020,Jharkhand,82
26-04-2020,Jammu and Kashmir,523
26-04-2020,Karnataka,503
26-04-2020,Kerala,469
26-04-2020,Ladakh,20
26-04-2020,Maharashtra,8068
26-04-2020,Meghalaya,12
26-04-2020,Manipur,2
26-04-2020,Madhya Pradesh,2090
26-04-2020,Mizoram,1
26-04-2020,Nagaland,0
26-04-2020,Odisha,103
26-04-2020,Punjab,322
26-04-2020,Puducherry,8
26-04-2020,Rajasthan,2185
26-04-2020,Telangana,1001
26-04-2020,Tamil Nadu,1885
26-04-2020,Tripura,2
26-04-2020,India,27890
26-04-2020,Uttar Pradesh,1873
26-04-2020,Uttarakhand,51
26-04-2020,West Bengal,611
27-04-2020,Andaman and Nicobar Islands,33
27-04-2020,Andhra Pradesh,1177
27-04-2020,Arunachal Pradesh,1
27-04-2020,Assam,36
27-04-2020,Bihar,346
27-04-2020,Chandigarh,45
27-04-2020,Chhattisgarh,37
27-04-2020,Delhi,3108
27-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
27-04-2020,Goa,7
27-04-2020,Gujarat,3548
27-04-2020,Himachal Pradesh,40
27-04-2020,Haryana,301
27-04-2020,Jharkhand,103
27-04-2020,Jammu and Kashmir,546
27-04-2020,Karnataka,512
27-04-2020,Kerala,482
27-04-2020,Ladakh,20
27-04-2020,Maharashtra,8590
27-04-2020,Meghalaya,12
27-04-2020,Manipur,2
27-04-2020,Madhya Pradesh,2165
27-04-2020,Mizoram,1
27-04-2020,Nagaland,0
27-04-2020,Odisha,118
27-04-2020,Punjab,330
27-04-2020,Puducherry,8
27-04-2020,Rajasthan,2262
27-04-2020,Telangana,1003
27-04-2020,Tamil Nadu,1937
27-04-2020,Tripura,2
27-04-2020,India,29458
27-04-2020,Uttar Pradesh,1986
27-04-2020,Uttarakhand,51
27-04-2020,West Bengal,649
28-04-2020,Andaman and Nicobar Islands,33
28-04-2020,Andhra Pradesh,1259
28-04-2020,Arunachal Pradesh,1
28-04-2020,Assam,38
28-04-2020,Bihar,366
28-04-2020,Chandigarh,56
28-04-2020,Chhattisgarh,38
28-04-2020,Delhi,3314
28-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
28-04-2020,Goa,7
28-04-2020,Gujarat,3774
28-04-2020,Himachal Pradesh,40
28-04-2020,Haryana,308
28-04-2020,Jharkhand,105
28-04-2020,Jammu and Kashmir,565
28-04-2020,Karnataka,523
28-04-2020,Kerala,486
28-04-2020,Ladakh,22
28-04-2020,Maharashtra,9318
28-04-2020,Meghalaya,12
28-04-2020,Manipur,2
28-04-2020,Madhya Pradesh,2387
28-04-2020,Mizoram,1
28-04-2020,Nagaland,0
28-04-2020,Odisha,118
28-04-2020,Punjab,342
28-04-2020,Puducherry,8
28-04-2020,Rajasthan,2364
28-04-2020,Telangana,1009
28-04-2020,Tamil Nadu,2058
28-04-2020,Tripura,2
28-04-2020,India,31360
28-04-2020,Uttar Pradesh,2053
28-04-2020,Uttarakhand,54
28-04-2020,West Bengal,697
29-04-2020,Andaman and Nicobar Islands,33
29-04-2020,Andhra Pradesh,1332
29-04-2020,Arunachal Pradesh,1
29-04-2020,Assam,38
29-04-2020,Bihar,403
29-04-2020,Chandigarh,68
29-04-2020,Chhattisgarh,38
29-04-2020,Delhi,3439
29-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
29-04-2020,Goa,7
29-04-2020,Gujarat,4082
29-04-2020,Himachal Pradesh,40
29-04-2020,Haryana,311
29-04-2020,Jharkhand,107
29-04-2020,Jammu and Kashmir,581
29-04-2020,Karnataka,535
29-04-2020,Kerala,496
29-04-2020,Ladakh,22
29-04-2020,Maharashtra,9915
29-04-2020,Meghalaya,12
29-04-2020,Manipur,2
29-04-2020,Madhya Pradesh,2560
29-04-2020,Mizoram,1
29-04-2020,Nagaland,0
29-04-2020,Odisha,125
29-04-2020,Punjab,375
29-04-2020,Puducherry,8
29-04-2020,Rajasthan,2440
29-04-2020,Telangana,1016
29-04-2020,Tamil Nadu,2162
29-04-2020,Tripura,2
29-04-2020,India,33065
29-04-2020,Uttar Pradesh,2134
29-04-2020,Uttarakhand,55
29-04-2020,West Bengal,725
30-04-2020,Andaman and Nicobar Islands,33
30-04-2020,Andhra Pradesh,1403
30-04-2020,Arunachal Pradesh,1
30-04-2020,Assam,43
30-04-2020,Bihar,425
30-04-2020,Chandigarh,74
30-04-2020,Chhattisgarh,40
30-04-2020,Delhi,3515
30-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
30-04-2020,Goa,7
30-04-2020,Gujarat,4395
30-04-2020,Himachal Pradesh,40
30-04-2020,Haryana,339
30-04-2020,Jharkhand,110
30-04-2020,Jammu and Kashmir,614
30-04-2020,Karnataka,565
30-04-2020,Kerala,498
30-04-2020,Ladakh,22
30-04-2020,Maharashtra,10498
30-04-2020,Meghalaya,12
30-04-2020,Manipur,2
30-04-2020,Madhya Pradesh,2625
30-04-2020,Mizoram,1
30-04-2020,Nagaland,0
30-04-2020,Odisha,143
30-04-2020,Punjab,480
30-04-2020,Puducherry,8
30-04-2020,Rajasthan,2584
30-04-2020,Telangana,1038
30-04-2020,Tamil Nadu,2323
30-04-2020,Tripura,3
30-04-2020,India,34867
30-04-2020,Uttar Pradesh,2211
30-04-2020,Uttarakhand,57
30-04-2020,West Bengal,758
01-05-2020,Andaman and Nicobar Islands,33
01-05-2020,Andhra Pradesh,1463
01-05-2020,Arunachal Pradesh,1
01-05-2020,Assam,43
01-05-2020,Bihar,466
01-05-2020,Chandigarh,88
01-05-2020,Chhattisgarh,43
01-05-2020,Delhi,3738
01-05-2020,Dadra and Nagar Haveli and Daman and Diu,0
01-05-2020,Goa,7
01-05-2020,Gujarat,4721
01-05-2020,Himachal Pradesh,40
01-05-2020,Haryana,357
01-05-2020,Jharkhand,113
01-05-2020,Jammu and Kashmir,639
01-05-2020,Karnataka,589
01-05-2020,Kerala,498
01-05-2020,Ladakh,22
01-05-2020,Maharashtra,11506
01-05-2020,Meghalaya,12
01-05-2020,Manipur,2
01-05-2020,Madhya Pradesh,2715
01-05-2020,Mizoram,1
01-05-2020,Nagaland,0
01-05-2020,Odisha,154
01-05-2020,Punjab,585
01-05-2020,Puducherry,8
01-05-2020,Rajasthan,2666
01-05-2020,Telangana,1044
01-05-2020,Tamil Nadu,2526
01-05-2020,Tripura,3
01-05-2020,India,37263
01-05-2020,Uttar Pradesh,2328
01-05-2020,Uttarakhand,57
01-05-2020,West Bengal,795
02-05-2020,Andaman and Nicobar Islands,33
02-05-2020,Andhra Pradesh,1525
02-05-2020,Arunachal Pradesh,1
02-05-2020,Assam,43
02-05-2020,Bihar,481
02-05-2020,Chandigarh,94
02-05-2020,Chhattisgarh,43
02-05-2020,Delhi,4122
02-05-2020,Dadra and Nagar Haveli and Daman and Diu,0
02-05-2020,Goa,7
02-05-2020,Gujarat,5054
02-05-2020,Himachal Pradesh,40
02-05-2020,Haryana,376
02-05-2020,Jharkhand,115
02-05-2020,Jammu and Kashmir,666
02-05-2020,Karnataka,601
02-05-2020,Kerala,500
02-05-2020,Ladakh,23
02-05-2020,Maharashtra,12296
02-05-2020,Meghalaya,12
02-05-2020,Manipur,2
02-05-2020,Madhya Pradesh,2788
02-05-2020,Mizoram,1
02-05-2020,Nagaland,0
02-05-2020,Odisha,160
02-05-2020,Punjab,772
02-05-2020,Puducherry,9
02-05-2020,Rajasthan,2772
02-05-2020,Telangana,1061
02-05-2020,Tamil Nadu,2757
02-05-2020,Tripura,5
02-05-2020,India,39827
02-05-2020,Uttar Pradesh,2487
02-05-2020,Uttarakhand,59
02-05-2020,West Bengal,922
03-05-2020,Andaman and Nicobar Islands,33
03-05-2020,Andhra Pradesh,1583
03-05-2020,Arunachal Pradesh,1
03-05-2020,Assam,43
03-05-2020,Bihar,517
03-05-2020,Chandigarh,97
03-05-2020,Chhattisgarh,57
03-05-2020,Delhi,4549
03-05-2020,Dadra and Nagar Haveli and Daman and Diu,0
03-05-2020,Goa,7
03-05-2020,Gujarat,5428
03-05-2020,Himachal Pradesh,40
03-05-2020,Haryana,442
03-05-2020,Jharkhand,115
03-05-2020,Jammu and Kashmir,701
03-05-2020,Karnataka,614
03-05-2020,Kerala,500
03-05-2020,Ladakh,42
03-05-2020,Maharashtra,12974
03-05-2020,Meghalaya,12
03-05-2020,Manipur,2
03-05-2020,Madhya Pradesh,2837
03-05-2020,Mizoram,1
03-05-2020,Nagaland,0
03-05-2020,Odisha,162
03-05-2020,Punjab,1102
03-05-2020,Puducherry,9
03-05-2020,Rajasthan,2886
03-05-2020,Telangana,1082
03-05-2020,Tamil Nadu,3023
03-05-2020,Tripura,17
03-05-2020,India,42779
03-05-2020,Uttar Pradesh,2645
03-05-2020,Uttarakhand,60
03-05-2020,West Bengal,1198
04-05-2020,Andaman and Nicobar Islands,33
04-05-2020,Andhra Pradesh,1650
04-05-2020,Arunachal Pradesh,1
04-05-2020,Assam,43
04-05-2020,Bihar,528
04-05-2020,Chandigarh,102
04-05-2020,Chhattisgarh,58
04-05-2020,Delhi,4898
04-05-2020,Dadra and Nagar Haveli and Daman and Diu,0
04-05-2020,Goa,7
04-05-2020,Gujarat,5804
04-05-2020,Himachal Pradesh,41
04-05-2020,Haryana,517
04-05-2020,Jharkhand,115
04-05-2020,Jammu and Kashmir,726
04-05-2020,Karnataka,651
04-05-2020,Kerala,500
04-05-2020,Ladakh,42
04-05-2020,Maharashtra,14541
04-05-2020,Meghalaya,12
04-05-2020,Manipur,2
04-05-2020,Madhya Pradesh,2942
04-05-2020,Mizoram,1
04-05-2020,Nagaland,0
04-05-2020,Odisha,169
04-05-2020,Punjab,1232
04-05-2020,Puducherry,9
04-05-2020,Rajasthan,3061
04-05-2020,Sikkim,0
04-05-2020,Telangana,1085
04-05-2020,Tamil Nadu,3550
04-05-2020,Tripura,30
04-05-2020,India,46435
04-05-2020,Uttar Pradesh,2766
04-05-2020,Uttarakhand,60
04-05-2020,West Bengal,1259
05-05-2020,Andaman and Nicobar Islands,33
05-05-2020,Andhra Pradesh,1717
05-05-2020,Arunachal Pradesh,1
05-05-2020,Assam,45
05-05-2020,Bihar,535
05-05-2020,Chandigarh,119
05-05-2020,Chhattisgarh,59
05-05-2020,Delhi,5104
05-05-2020,Dadra and Nagar Haveli and Daman and Diu,1
05-05-2020,Goa,7
05-05-2020,Gujarat,6245
05-05-2020,Himachal Pradesh,42
05-05-2020,Haryana,548
05-05-2020,Jharkhand,125
05-05-2020,Jammu and Kashmir,741
05-05-2020,Karnataka,673
05-05-2020,Kerala,503
05-05-2020,Ladakh,42
05-05-2020,Maharashtra,15525
05-05-2020,Meghalaya,12
